"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WDF2","WSF2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-16","3.80","0.06",,"92","78","  210","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-17","4.92","0.00",,"93","80","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-18","6.49","0.00",,"92","81","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-19","5.59","0.00",,"93","79","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-20","2.68","0.49",,"92","78","  140","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-21","2.46","1.60",,"96","76","  260","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-22","3.58","0.01",,"90","78","  160","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-23","3.13","0.71",,"91","79","  190","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-24","5.37","0.00",,"95","81","  200","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-25","3.80","0.12",,"92","80","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-26","6.49","1.29",,"90","73","  200","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-27","6.93","0.00",,"92","81","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-28","9.84","0.00",,"92","81","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-29","8.28","0.12",,"91","79","   80","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-30","5.37","0.35",,"89","77","   90","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-31","10.96","0.06",,"90","77","   80","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-01","9.84","0.15",,"90","78","   60","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-02","4.25","0.00",,"93","77","  160","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-03","2.91","1.94",,"91","76","  200","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-04","4.47","0.51",,"95","77","  290","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-05","3.13","0.65",,"91","77","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-06","5.37","0.56",,"88","75","  100","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-07","6.71","0.69",,"90","76","  120","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-08","8.28","0.14",,"91","77","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-09","5.82","0.00",,"91","80","   40","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-10","3.80","0.14",,"89","80","   50","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-11","3.36","0.52",,"91","80","  120","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-12","3.13","1.57",,"89","77","  310","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-13","7.38","0.00",,"91","77","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-14","6.49","1.51",,"88","76","   80","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-15","12.53","0.17",,"90","78","   90","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-16","10.74","0.02",,"90","80","   90","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-17","7.61","0.12",,"90","77","   70","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-18","10.29","0.00",,"89","80","   50","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-19","7.83","0.00",,"89","79","   40","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-20","7.83","0.00",,"89","78","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-21","11.86","0.12",,"88","76","  100","29.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-22","11.41","0.00",,"89","78","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-23","8.72","0.25",,"88","78","   80","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-24","12.97","0.91",,"89","77","  110","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-25","8.72","0.03",,"88","79","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-26","6.71","0.00",,"89","78","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-27","8.50","0.06",,"89","79","  190","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-28","10.74","0.77",,"87","76","  130","29.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-29","6.93","5.06",,"82","74","  140","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-30","6.71","0.00",,"89","74","  240","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-01","4.92","0.00",,"87","73","  290","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-02","2.91","0.00",,"88","72","  130","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-03","3.80","0.70",,"88","72","   50","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-04","8.50","0.00",,"88","74","   40","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-05","10.29","0.00",,"84","73","   30","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-06","10.07","0.00",,"84","72","   40","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-07","9.62","0.00",,"83","69","   40","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-08","5.82","0.00",,"84","70","   70","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-09","4.25","0.00",,"85","71","   80","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-10","5.37","0.00",,"86","69","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-11","6.71","0.00",,"86","71","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-12","6.26","0.09",,"83","75","   80","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-13","2.46","0.07",,"87","75","  180","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-14","1.79","0.01",,"81","74","  320","6.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-15","5.37","0.00",,"87","73","   70","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-16","6.26","0.00",,"85","67","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-17","6.26","0.00",,"84","70","   40","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-18","6.26","0.00",,"84","71","   90","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-19","4.03","0.00",,"87","71","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-20","5.37","0.00",,"88","73","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-21","5.37","0.00",,"88","71","  100","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-22","8.05","0.00",,"87","74","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-23","12.97","0.01",,"85","78","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-24","13.42","0.00",,"88","78","  110","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-25","11.18","0.00",,"86","78","  130","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-26","10.51","0.00",,"87","78","  130","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-27","8.50","0.00",,"88","78","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-28","6.04","0.36",,"87","74","   90","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-29","4.25","0.00",,"90","74","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-30","8.72","0.00",,"87","75","   90","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-10-31","6.93","0.34",,"85","74","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-01","5.82","0.74",,"81","74","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-02","8.72","0.00",,"85","73","   90","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-03","4.92","1.14",,"79","74","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-04","6.04","0.34",,"81","71","  240","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-05","8.05","0.00",,"72","59","  320","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-06","7.61","0.00",,"67","54","  340","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-07","9.84","0.00",,"75","53","   30","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-08","7.16","0.00",,"73","63","  350","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-09","3.13","0.00",,"80","60","  360","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-10","2.46","0.00",,"83","57","  110","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-11","6.71","0.00",,"82","65","   40","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-12","7.61","0.01",,"82","65","   70","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-13","5.82","0.00",,"80","64","   40","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-14","4.92","0.00",,"80","65","   80","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-15","4.47","0.00",,"80","63","  120","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-16","4.92","0.00",,"83","68","  210","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-17","3.36","0.00",,"85","66","  120","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-18","3.36","0.00",,"83","71","  360","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-19","9.40","0.00",,"81","67","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-20","8.05","0.00",,"81","70","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-21","8.72","0.02",,"83","68","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-22","10.51","0.00",,"82","72","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-23","5.14","0.00",,"83","69","   60","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-24","5.14","0.05",,"82","70","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-25","9.84","0.00",,"82","71","  110","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-26","6.93","0.00",,"82","73","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-27","2.91","0.00",,"83","72","  300","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-28","5.82","0.00",,"83","68","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-29","9.62","0.00",,"83","72","  110","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-11-30","8.05","0.05",,"82","74","  110","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-01","6.26","0.00",,"85","63","  330","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-02","8.05","0.00",,"74","55","  340","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-03","6.49","0.00",,"75","52","  340","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-04","4.03","0.00",,"76","57","  280","8.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-05","6.93","0.00",,"79","56","  240","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-06","9.62","0.00",,"63","48","  290","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-07","6.71","0.00",,"61","44","  330","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-08","2.91","0.00",,"65","44","  280","8.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-09","6.49","0.07",,"59","52","  330","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-10","4.92","0.00",,"76","51","  320","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-11","3.80","0.00",,"78","57","  130","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-12","8.50","0.07",,"78","57","  240","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-13","12.75","0.00",,"64","44","  290","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-14","8.95","0.00",,"53","36","  330","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-15","2.91","0.00",,"62","38","  320","8.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-16","4.70","0.00",,"73","45","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-17","5.37","0.00",,"77","54","  110","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-18","7.16","0.77",,"79","63","  140","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-19","8.05","0.00",,"69","59","  300","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-20","6.93","0.00",,"70","50","  330","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-21","3.13","0.00",,"73","54","  110","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-22","5.82","0.00",,"76","56","  260","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-23","7.16","0.00",,"76","57","  330","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-24","6.49","0.00",,"74","52","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-25","5.37","0.00",,"75","57","  160","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-26","12.75","0.30",,"69","47","  290","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-27","8.72","0.00",,"57","41","  310","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-28","5.14","0.00",,"64","39","  340","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-29","4.25","0.00",,"70","49","  110","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-30","8.95","0.00",,"75","62","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-12-31","12.30","0.00",,"78","64","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-01","10.96","0.00",,"78","66","  120","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-02","4.47","0.00",,"78","66","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-03","4.03","0.00",,"80","68","   50","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-04","3.13","0.00",,"77","65","  140","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-05","5.82","0.00",,"80","66","  140","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-06","11.18","0.02",,"81","59","  240","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-07","8.28","0.00",,"68","54","  250","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-08","7.83","0.00",,"76","56","  250","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-09","3.80","0.00",,"74","55","   80","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-10","8.95","0.00",,"79","66","  140","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-11","2.24","0.00",,"82","67","   90","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-12","8.95","0.00",,"72","53","  340","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-13","9.62","0.00",,"67","45","  340","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-14","7.83","0.00",,"71","49","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-15","5.82","0.00",,"74","57","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-16","5.82","0.00",,"76","57","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-17","6.71","1.06",,"73","65","  120","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-18","5.14","0.23",,"83","63","  250","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-19","7.16","0.21",,"85","67","  240","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-20","4.03","0.25",,"82","63","  200","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-21","6.93","0.15",,"83","68","  190","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-22","8.05","0.00",,"72","48","  310","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-23","6.26","0.00",,"70","44","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-24","10.29","0.00",,"75","57","  110","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-25","14.54","0.53",,"76","62","  130","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-26","6.71","0.10",,"77","63","  260","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-27","5.59","0.00",,"72","53","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-28","6.93","0.00",,"66","51","  300","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-29","3.58","0.00",,"72","48","  350","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-30","4.47","0.00",,"74","52","  110","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-01-31","6.71","0.00",,"77","58","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-01","9.62","0.00",,"78","69","  120","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-02","6.71","0.00",,"81","68","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-03","6.49","0.00",,"82","63","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-04","8.50","0.00",,"81","70","  120","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-05","7.61","0.00",,"81","70","  170","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-06","4.70","0.00",,"82","65","  130","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-07","9.17","0.00",,"86","67","  200","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-08","5.82","0.00",,"75","63","  300","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-09","5.82","0.00",,"78","58","  120","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-10","7.61","0.00",,"87","70","  230","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-11","5.82","0.00",,"75","62","  330","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-12","9.40","0.08",,"64","53","  340","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-13","7.61","0.00",,"73","52","   70","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-14","5.82","0.00",,"73","58","  110","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-15","4.92","0.00",,"76","55","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-16","4.70","0.00",,"79","60","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-17","10.29","0.15",,"80","67","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-18","7.38","0.00",,"79","64","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-19","5.59","0.00",,"79","62","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-20","6.93","0.00",,"80","63","   90","17.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-21","8.50","0.00",,"81","69","  140","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-22","4.92","0.00",,"86","67","  260","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-23","6.04","0.00",,"83","67","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-24","6.26","0.00",,"82","66","  100","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-25","7.61","0.00",,"84","70","  160","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-26","5.37","0.00",,"82","63","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-27","8.28","0.00",,"83","69","  130","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-02-28","9.62","0.00",,"83","70","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-01","5.37","0.10",,"88","67","  290","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-02","10.07","0.01",,"81","69","   70","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-03","14.54","0.00",,"79","70","   90","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-04","17.00","0.00",,"79","69","   80","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-05","14.76","0.00",,"80","70","  110","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-06","9.62","0.00",,"83","70","  170","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-07","6.49","0.00",,"81","61","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-03-08","9.62","0.00",,"82","66","   80","19.9"
